id,text,polarization_pred,polarization_gold
fas_c195d5b13148a84e3b5f51f4ba202bb8,رونالدو مسی هر دو ماه یبار میان یه هتریک میکنن، دوتا رکورد میزنن میرن پی کارشون :),1,1
fas_c19d50d34c12021d21fe6193c5e5c095,پرزیدنت ترامپ دلها💞,1,1
fas_c1e774464a1f9519d071ad714de3d9c4,کل حضرات با احکام اول انقلاب اعدام باید بشوند,1,1
fas_c2cdd18e4ac125948e6efc6fb20e8b67,منظور از عمله های استبداد همون طالبان سلطنت هست ک الان خودشون رو مشروطه خواه معرفیی میکنن...,1,1
fas_c2f75ee9e98d0fc2b1b1ccfef337b1c4,خود حجاریان متفکر ترور بوده تیر هم به دیوار کمونه میکنه میخوره تو فکش . نمایشی بیش نبوده اون ترور,1,1
fas_c32869b219af1a635c4dc9ecc0f171a9,دقیقا حجت کلاشی می گه با انقلاب مخالفه ، باید به مشروطه برگردیم !! حالا خود مشروطه که کلا اسلام و آخوند بازی بودش,1,1
fas_c33fae29810d9982ab577d895ea0cf3e,حالا این به کنار ولی اخه از ۵بازی فقط ی برد واسه استقلال ؟,1,1
fas_c34d10dae1a086d648f9fc9b07c33d73,خدا لعنت کند ترامپ را .  #Hero,1,1
fas_c384713b737c6af124897a8eead3944c,چه ربطی به سن داره؟ الان یعنی ترامپ هم ترور بشه سنش بالاست و قبول نیست؟  بعد از کی تا حالا پدر «موشکی» غیرنظامیه؟,1,1
fas_c3d8872de0a9073c3bc089d88ea057bb,در ماجرای اتوبوس تهدید طرفین، ارسال فیلم به سپاه یا مسیح علینژاد بود. یاداوری: سال ۸۸ گشت ارشاد تعطیل شد.,1,1
fas_c41a0505fac9b15ad6b9e0c814eb3ab7,تو تجریش رفته دختری رو‌که زیر دست و پا مامورا بودند رو در بیاره بیرون خودش ملی کتک خورده دستگیر شده,1,1
fas_c447a47181b66d5f9e8d5ec98a20b8ae,احترام زیاد هم می‌ذاریم فسنجون غذا نیست یه سبک زندگی هست,1,1
fas_c4c75b38b9fd1706bb61e10ee28860a5,کی دیگه استقلال میخواد گل بزنه ده تا موقعیت را خراب کردن,1,1
fas_c4d50f077c7eda2bf187b4801fb5705f,مهم نیست چه کتابی میخونن، مهم اینه که حکومت یک سبک زندگی بخشی از جامعه رو به همه جامعه تحمیل نکنه.,1,1
fas_c522673924340f74a11f1db26425ddeb,استقلال اگه یکی دیکه بزنه بغض گزارشگر میترکه,1,1
fas_c538c72230ce7141225bf838f2fd1cf9,درسته اما ادم از نظر مالی استقلال داشته باشه فکرش باز تره,1,1
fas_c5411155efc860a203b66dfb5ed85c20,فکر میکنم همینکه پادشاهی پارلمانی (مشروطه) باشد  محتوایش خود به خود دموکراتیک میشود.,1,1
fas_c5741e2d3ddfcc2ea89a1dd0ff0c20b7,برای مایی که بغل راموس و مسی رو دیدیم، رفتن رونالدو به بارسا عادیه.,1,1
fas_c5829261cba715ce18781df9822648eb,اقای مرندی عزیز واقعا فکر می کنید که کشورهایی که دو جنگ جهانی بزرگ ر از سر گذروندن بدون برجام نمی تونن زمستون ر سر کنن؟!!😑😑😑,1,1
fas_c5cbe7a6fff16fe68dabf0611e4c3c38,ترکیب هیجان‌انگیزیه؛ نتانیاهو - ترامپ,1,1
fas_c61d7edf79775f2d55cc4b6501e5c2cf,می‌خوایم ترامپ و پادشاه کنیم👑👑,1,1
fas_c66e3ec80aae9fffd3203112cab46e62,مگه داریم مگه میشه ..اصلا هم استقلال خوبه هم پرسپولیس دیگه دعوا برای چی😉😉😂😂,1,1
fas_c7591b730a3c2a7b08ad57c3e843377a,چه ربطی داره هر چی میشه به حقوق زنان ربطش میدین بعدشم چندین فصله از کجا میدونی نیستن؟,1,1
fas_c827c974b42265f75a959a4b48f3cc4b,اینترنت شما وصل شد؟! اینکه بایدن گیج است شکی نیست وگرنه مثل ترامپ با شما برخورد می کرد!,1,1
fas_c82cfed76200389017ee5320c5e063cd,شل حجاب کافر نیست ولی منکر حکم حجاب کافره,1,1
fas_c842607672be43e5b585bc3e1d59ebd5,ایراد کار مثل مشروطه حل نکردن مسئله ضرورتِ سکولار بودن دولت بود. ایرانی ها موجودات آسانگیری هستند. این ضرورت فقط با به قدرت رسیدن آخوندها از طرف همگان حس شد و از جنبش سبز به بعد علناً تبدیل به خواستی همگانی شد. نادیده گرفته شدن انجمن های ایالتی هم مثل سابق در عمل تا انقلابِ ژن، ژیان، ئازادی ادامه یافت.,1,1
fas_c8487419cbe93a3d22ca8467f182e4af,سریال گودال یه دیالوگ معروف و پرتکرار داشت که میگفت : سرمون سلامت ما بمیریمم ، نمیمیریم .....,1,1
fas_c8ccdb56019058a734b6dc83281b8e45,این ذوج حاضر تو ویدئو رویایی ترین ذوج تاریخ هستند.رویایی تر از مسی و رونالدو.خداروشکر زمان این ذوج رو درک کردیم.,1,1
fas_c8e9f98e58e9afd737e9cbc35e0bbb6d,خودم هزار تا کار ریخته سرم باید مادرم رو هم ببرم اول سبزی بخره بعدشم ببرمش بروجرد برای خرید ظرف مسی و ...,1,1
fas_c9022916a189cb5e6b801992ef556bbd,ما دشمن تاجیم یا تاج که داشت برای سعودی ها در لیگ قهرمانان آسیا علیه پرسپولیس دم تکون میداد؟؟؟,1,1
fas_c9241215c381d8fbfa50a2e222105443,گشت ارشاد در اواخر دولت خاتمی درشورای عالی انقلاب فرهنگی تصویب و در زمان مموتی اجرایی شد,1,1
fas_c92474f83cdb2279b5bc522226d986d8,فقط یک دایره مسخره درست کردن از باورهای چرت و فیک و توش میچرخن و حال میکنن و هر کی بیرون از اون دایره باشه یا باید نابود بشه یا ترور شخصیتی!  بابا وا بدین! دوران تعصب و فرقه‌گرایی و زورگویی ایدئولوژیک دیگه گذشت! اینا از نظر من هیچ فرقی با آخوند و ج.ا ندارن!,1,1
fas_c9381517075cdb7e4962937c5bce1093,دقیقا ،خودم سرباز زندان بودم دیدم چه جوونایی داخل بودن سر مهریه لای دزد و قاچاقچیا,1,1
fas_c96a65290309d42581727dca7c9e0eae,بسه دلقک بسه برو بشین سر درس و مشقت به تو نیومده برای بچه‌های انقلاب لکچر بدی چه دانشجو چه غیر دانشجو,1,1
fas_c97b318d4ee5c3c852ca13fb6800a33b,وقتشه اموال علی کریمی را مصادره کنید به نفع خسارات وارده,1,1
fas_c996b37f774ffc5a1e6956225fc2bbba,دم ترامپ گرم شرر این شرور رو از ایران و منطقه کم کرد,1,1
fas_c997259ed964e93c4ec2762262188a27,مجلس خبرگانو قبول ندارم متاسفانه,1,1
fas_ca1488fbf92e9c74b392552440f13502,پس مهریه هاشونم تمام کمال طبق فرمایش اسلام پرداخت کن  مرسی اسلام😂,1,1
fas_cb4111ac9964e033a6d85c82510f11c8,دوره همونی که دور دوم رقیبش ۱۸ ملیون رای اورد نه برجام پاره شده بود نه تورم ۵۰ درصدی هنوز رو شده بود,1,1
fas_cbff43d20a27469a8b6d11a2f8072cc8,من ایرانی میخوام  که همه به  عقاید سبک زندگی هم احترام بزارن,1,1
fas_cc0fa21a5db172d9444dd2a817336fdc,اشکلیک جدیدا بیر سبک زندگی اولوب بیللرینه،بیزه نسبت وریلر,1,1
fas_cc6575493e51743dec88d4aa8f0e6793,بخاطر حجاب 😶😶😶 البته معلوم بود... بخاطر دزدی و کلاهبرداری و اینجور چیزا که کسی تو ج.ا بازخواست نمیشه...,1,1
fas_cc678cb33217a699c567117b85c0798a,خلاصه مشروطه خواهان ضدمشروطه و طرفدار قدرت مطلقه ندیده بودیم که زیارت شد! -اتاق را حزب مشروطه راه انداخته بود.,1,1
fas_cd1634ab82801e2f7747920a341a7a43,سبک زندگی رو قدری توضیح بدید لطفا!,1,1
fas_cdda4f2aa59ae4113a1036b44099c7ea,بی خود دو قطبی مسخره درست نکنین با حجاب و بی حجاب بر علیه بر عنداز های وطن فروش,1,1
fas_ce2d4f6663d78309497518ead6e8ec94,کت تا ابد تن زنی هست که احساساتش رو ریخته تو گونی  برده جایی که عرب نی انداخت ولی 😔,1,1
fas_ce54470a9df1b3bf71afc1f6c91ab4e9,چطور فرقی نداره؟ یکی از «شان» و «کی قراه بدنت رو ببینه» حرف میزنه یکی از سلیقه شخصی و یه سبک زندگی که اتفاقا قابل نقد هم هست.,1,1
fas_ce683f58ddd4f64a7ec1e3a76864f827,چه قانون عجیبی. هر روز چیز عجیب می‌شنویم از امریکا.,1,1
fas_ce7acfb30b1088f5b78f3246aa3afe1c,به خدا مهم نیست کسی استفاده کنه یا نه مهم این بود که اونا میفهمیدن فیلترینگ چاره شون نیست,1,1
fas_cea3779e19caad5f37fa48a6bea96663,خاک بر سر اونی که رو لباس بچه های تیم ملی اونم تو منطقه ی خلیج فارس اینو چاپ نکرده,1,1
fas_ced9c24b34fa108635c911803879801f,بعدشم ، امیر نادری فیلمای قبل انقلابش همه ی زن ها بی حجاب بودن اگه سازدهنی و دونده هم همینطوره پس تلویزیون جمهوری اسلامی چطوری نشون داده؟!,1,1
fas_cf3c0450053109dcb00cdc1a0e9e90e6,منم مشروطه خواهم ولی الان وقت یارکشی نیست،ما همه باهمیم,1,1
fas_cfd9c2326df588306856712500b01a81,برای اینکه هر کس تلاش میکند به نتیجه برسد نه کسانی که از رانت و سهمیه استفاده میکنند و به بدنه ی قدرت وصل هستند.,1,1
fas_cfdb304c26522d069ef8a755d61f4027,ولی برای خمینی که زرتش غمسور شد بعد از 33 سال اومدن گفتن احتمال ترور بیولوژیکی مطرحه!,1,1
fas_cfe8be4b4f45d5dc934bb8a639534a15,مصادره کردن هر جنبش مردی به نام خودشم به پرونده رذالت‌هاش اضافه کنید,1,1
fas_d02e61b10a3dd6de04870cfa5da985dc,سلطنت مشروطه و پادشاهی با سلطنت مطلقه فرق داره.  در جریانید؟,1,1
fas_d02e9acb4af0e567b90c5357cafba20a,شما در مورد شعور مردم چی فکر می کردید که فاجعه برجام را فتح الفتوح جا می زدید؟؟,1,1
fas_d03d95c58e4e2f9f7aaf04729d7f8136,مهریه رو موافقم حتی با کار کردن پنجاه پنجاه هم طبق این شرایط میشه کنار اومد ولی اون ازدواج دیگه سم هست,1,1
fas_d0603f7c1101974dd391c834d9458330,نتانیاهو در اینستا ،ترامپ را آنفالو کرد    نکند بخت النصر باشد ،یا شاید مکری باشد,1,1
fas_d08e52eb387334b101028d8f95f5fa22,این قانون رو نمیشه در نظام پادشاهی مشروطه بنویسم ؟ حتما بایستی جمهوری باشه ؟,1,1
fas_d0990fc827d9454d7e191f1e03d6d8a8,روی کار امدن گشت ارشاد بهترین پاسخ است,1,1
fas_d13137019cb742e9cac2db76278c8c87,دقیقا. اگه سعدی ‌و حافظ رو سانسور نمیشد و عرفان رو جدا از احساسات انسانی نمیکردن اینجوری به نظرشون ترکیب این چیزا متناقض نمیومد. حالا بانو یکم بریم دایرکت از عرفان حرف بزنیم,1,1
fas_d18e60b0c29bd65509268f947a5a8e65,بهاره رهنما کجاست؟ اون که مدافع حقوق زنان بود؟,1,1
fas_d2235b90028700119a585b844fff310e,گلریزون نکردین که🤣دانشجو پولش کجا بود دلار بخره.نزدیکه عیده دارن رضایت ملی گدایی میکنن,1,1
fas_d26a4d09f8b49ddf608dea2225fc8b44,نه حجاب تو رو نجیب میکنه و نه بی حجابی تورو هرزه، حیا باید تو ذات ادم باشه ک حجاب نمیسازتش...,1,1
fas_d2cadf1fd9e7df50bd5a4fb98ec660a8,یکی از روش‌های پیدا کردن مشخصات و نشانی سوژه‌های ترور اسراییل.,1,1
fas_d2ce11c7cc22da19dbe58f7b5bb87cf1,فعلن هنوز برا این‌چیزا دست گشت ارشاد نمی‌دنمون، برای چی باید احترام الکی بخرم :)),1,1
fas_d33ce2cd58d3909327ddf31c05b5e725,گوه خوردن. این کار خودشون ،اصلاح طلبان، مشکل فقط گشت ارشاد نیست  .این آخرین پیام. هدف کل نظام,1,1
fas_d35bb73c253e26ca0a31dc819ae5c2a4,تا جایی که من فهمیدم قانون متوقف نشده. قانون حجاب تصویب شده و سر جاشه. ولی شورای امنیت ملی مجلس به مجلس اعلام کرده که فعلا دستور اجراش رو به دولت ابلاغ نکنن,1,1
fas_d3601d664bfe0101a34ef131a4050c98,الان ترامپ هنوز تو مرحله نوموخوام، قهلمه,1,1
fas_d3aed6efe4dfc5d0b3fd6e9996daf1fb,حالا چرا اینقدر براشفتید از پیشنهاد رفراندوم ؟؟این خواسته همه مردم ایران ..!!,1,1
fas_d3cec5b8aae611ee06bed6068b6c512f,🌷 مثلا اگر تمام دانشجویان سراسر کشور  مخالف حجاب همگی توی دانشگاه هاشون کشف حجاب کردن اینا میخواند چه غلطی بکنند,1,1
fas_d3d78cdecda3c854e4e5401f7e2b69d2,برای سفر ترامپ به ایران  #مهسا_امینی,1,1
fas_d3f22e0cf4202ae56100a22d6aaf6e81,اول انقلاب تعداد زیادی خانه مصادره شده بود، یعنی 1 دونه خونه نبود که بره توش؟!!!,1,1
fas_d40ddefd0aef6b5d099dd08a9b5e4c79,آخ آخ فناوری گونی حسابی ترس انداخته به جونتون از زم که بیشتر محافظ ندارید بالاخره سراغ شما ها هم میان گونی تو را میخواند,1,1
fas_d4392adb580d70d562418220f4d9dac7,بنظر اینا هرچیزی که به اسم اسلامه حقه  بقیه ناحقه  مثل قانون حجاب اجباری و قانون کشف حجاب رضاشاه,1,1
fas_d451f4dbcc6910fa68c843cbde21982d,مصادره خون ملت ایران تاسط ایادی رسانه ای سلطنت طلب_مجاهد خلق و کمونیست و تجزیه طلب  اوج رزالت است,1,1
fas_d4643fac8cad2d7e2dd16108a524bcc8,اینکه توی توئیتر همه نقاب حمایت از حقوق زنان و دختران رو بزنن به نظر من یه چیز کاملا عادیه,1,1
fas_d465de2cc705a0c94c42cf743e0b65a4,قوانین مهریه تو کشور ما خیلی مشکل داره در ضمن قبل از عقد باید نسبت به پرداخت مهریه فکر کرد,1,1
fas_d50303984d6932da6f52ba4667523216,آزادی بیان فقط موقعی معنی داره که همراه موج شون باشی وگرنه تو یک جنایتکار جاهل غارنشین بی فرهنگ هستی,1,1
fas_d54bbe84a0b7e0881259366725c4e434,سلمان رشدی با ۱۵ ضربه ی چاقو مضروب شد,1,1
fas_d587e82ad8d1dd8afb5c29cad3a3221d,ایران اسلامی همیشه سربلند و سرافرازه چه شما سرود ملی رو بخونید چه نخونید!!!!,1,1
fas_d58f1a4ac57523154988b68e2d284529,تنها مشکل حرفتون اینه که آزادی دانشجو رو گذاشتید هدف، من میگم باید خیلی بزرگ‌تر به قضیه نگاه کنیم.,1,1
fas_d59deb74a7b3e16e5422ed601e4de771,تا کی میخوای منتظر باشی؟ هر وقت قانون اساسی اصلاح شد و رفراندوم برگزار شد اقتصاد هم بهبود پیدا میکنه,1,1
fas_d5ba0ad14f3caec59735d31c9e63b37c,ممنون از ترامپ عزیز که اشک این الدنگ دیکتاتور را درآورد,1,1
fas_d65be6611b80acb85b4c78c3e285f81e,الان به اندازه کافی ترسیدید یا اون 30 میلیون عم از حسابمون مصادره کنن؟؟,1,1
fas_d6698ba31b190741f640dec25ab8a7c7,در قانون مشروطه بعداز فوت شاه یا ملکه ابتدا در مجلس میگویند زنده باد شاه همان,1,1
fas_d67487596472c0437ace2a659b06318c,برای اعدام های فله ای تون در دهه ۶۰  #مهسا_امینی,1,1
fas_d67dddc797529d8a3e676e438a31f3a5,یه حرفی سخنی چیزی درباره گشت ارشاد داعش صفت نمیفرمایید استاد؟,1,1
fas_d6bb88801bbffdd4be6088d37c7b8648,تجریش به بالا دیگه چیزی نمیمونه که میگی به پایین خراب شده😶,1,1
fas_d7236f54f741c2319d9fa4a66399be83,برای برادرم کە در خارج از مرزهای ایران ترور کردین و برادر دیگرم کە سالها زندانی و شکنجە کردین   #مهسا__امینی,1,1
fas_d773e9bf4da499fbeebf7165abf5f84c,دلم همچنان روزگار دانشجویی میخواهد. هوایش بدجور‌ به سرم زده است. روز دانشجو مبارک❤️,1,1
fas_d7b6aafe8789b48f77d9a41149723433,تازه مگه اینا با هشتگ انقلاب نکرده بودن چرا دوباره فرگشت کردن به رفراندوم👊😂,1,1
fas_d7d37e52cd000ec5e164af27371527fd,قانون مهریه اصلاح بشه نصف از وکیلها بیکار میشن. به مهریه که میرسن هی میگن قانون شرعه,1,1
fas_d7e1e83b3fe71ae4bd3c6c817283baca,گفتند گناه، انحراف و خلاف را قضاوت_نکنید، تا بعد از سکوتتان، خودشان شروع کنند به تمسخر و نکوهش حلال، ثواب و صواب شما!,1,1
fas_d7ff037bba1f13a528c07e8df2e13984,خاندان پهلوی یعنی بهروز_وثوقی (مطابق مصاحبه‌ی مرحوم محمدعلی فردین) و نیز گوگوش -که خواننده‌ی محبوب همیشگی دربار و به روایتی معشوقه‌ی محمّدرضا پهلوی بوده- یک تجاوز وقیحانه‌ی بی‌سابقه است به سبک زندگی اسلامی-ایرانی و به تمدّن ایرانی؛ علیخانی و تیمش از هیچ لحظه‌ای نخواهند گذشت جهت تبدیل خطوط قرمزی نظیر,1,1
fas_d83259ba0603f109404ca65267404d0d,یا اون صحبتای ترامپ که می گفت با دوستاش سرمایه گذاری کرده بوده قبل انقلاب و.....,1,1
fas_d872a852b2e6627a634d679d2c00b7de,ایتها را اعدام کنیم ولی تا ریشه کار رانت ونابود قانون برای قانون حل نشه وضع همین,1,1
fas_d90688f38f28b286f74bff75bd22887a,من نمیفهمم مگه سوسیال دموکرات بودن یا ملی گرا بودن نوعی از حکومته که بخواد تو یه نظر سنجی با مشروطه خواهی باشه؟,1,1
fas_d9513a08f3cf41eb1c6bedc5c3e8ae61,من خیلی وقته هوس ساندویچ بندریای خانلری میدون تجریش رو کردم 😢,1,1
fas_d96d746326c4e7d31c66f362d23176f9,همون اعدام خوبه تمام میشه میره,1,1
fas_d9a0e16ef0e4942b6bf89c67bc7e1783,"خوش به حالتون , اون شب که استقلال باخت نزدیک بود سکته بزنم",1,1
fas_d9cb5cbb037b6fcdc3079eb1db28ff6f,یه دیالوگ تو سریال got بود که می‌گفت: اگر خدای تو دستور میده دخترای کوچیک رو آتیش بزنی پس خدای تو شیطانه,1,1
fas_da4a891e8d50cc2d81e388108f21f896,تجریش اومدی بگو خدافس😂,1,1
fas_da52dd478cfc94925c52bb088cc96c23,جدا کی فکر میکرد همچین روزی مسی بره و سال بعدش لوا بیاد.,1,1
fas_da57b06af51fa50248c65961a025c345,پس چرا شما میخواید سبک زندگی هرزه تون و به مردم ایران تحمیل کنید وقتی نمیخوان؟؟ آهان پول گرفتی که فاسد زندگی کنی یادم نبود,1,1
fas_da937cb05981e9ea5107eaf15ea4c699,هیچوقت با اینایی که ننه هاشون تو گشت ارشاد کار میکنن دعوا نکنید,1,1
fas_daee06d8741de256e1c934605e75abfb,لعنت به مایکل مسی. ورستپن باورش شد خودش قهرمان شده . ولی صباغ گفت اگه برگرده معجزه ست,1,1
fas_db346f085a775ee318942401b1432526,برای دخترایی ک با گشت ارشاد همخونه ان,1,1
fas_db36e036802f65b846c0d8fb8a9906a0,گوووووووونخور حکم محاربه یعنی جنگیدن با خدا و پیغمبرش بیسواات . ریدمممممممم به اون علمی که از اسلام خودتون دارید,1,1
fas_db4511da726bf18da9217c8b11616dc1,موساد دوباره وسط پایتخت روز روشن یکی رو ترور کرد این کونده پرو ها باز میگن ما امنیت داریم,1,1
fas_db5d7e5a498f3bb233a0eda8c3978b88,استقلال رو نبینیم بهتر ازینه ک اینطوری اعصابمون خورد بشه,1,1
fas_db8c153df2495b0a3a8251e9de38ef95,ولی خداوکیلی با اینکه طرفدار استقلال پرسپولیس نیستم اما بازی قشنگی شده,1,1
fas_dbb46cde3f012381ca91665dcc0fa923,یارو برگشت یکاره گفت مشروطه اتفاق افتاد چون مردم شاه مقتدرتر میخواستن. کرک و پر حسام سلامت ریخت :)),1,1
fas_dcd06ebc79cc712c1e5896c07dc9b45b,خیلی خوبه که همه چیز رنگ و بوی حامیت از تیم ملی مون رو میده حتی تبلیغات صدا و سیمامون,1,1
fas_dcfe260ad609b68f2b3f8173200d4d93,این گردن نداره واسه اعدام باید فقط تیر حرومش کرد,1,1
fas_dd99f1a501b4346f38ba162b4eb95305,بشین تا اعدامش کنن😏😏😏 مگه سلطان سکه و سلطان قیر رو اعدام کردن؟!مگه شهرام جزایری و بابک زنجانی و متهم چای دبش و کاظم صدیقی و سردار حاجی زاده رو اعدام کردن؟!مگه یاسین رامین رو اعدام کردن؟!تازه میارنشون تلویزیون باهاشون مصاحبه هم می‌کنن!,1,1
fas_de4cda5d60e8a896d7699c8b16f37915,ترامپ هی میگفت جو خواب آلوده اما کسی گوش نکرد. تو این مدت فقط وقتِ آمریکا و مارو گرفت و گندزد به زمین.,1,1
fas_de56e372630f0e70c967010734c73c46,حاجی مواظب خودت باش چونکه ممکنه تو توی لیست ترور باشی و بخان مثل نادر بکشنت.,1,1
fas_ded91d378aa6fd3182b484425ca75a32,بچها عکس خودتونو بدون سانسور نذارید پروفایل که بسیجیای توییتر استمنا نکنن😔💔,1,1
fas_dedb8269b94e9c650ba2d14350149779,ای جانم آقو جزو فیوریتهای من بودید و هستید ولی نمیدونم چرا فکر کردم مشروطه خواه نیستید,1,1
fas_deebb8d82ad338f23c61439e0d0da1fa,#مطهره_گونه‌ای آزاد شد و پس آزادی بلافاصله کشف حجاب هم کرد ... شجاعت این دختر ستودنی ست ...,1,1
fas_df56145759f6c66142eea28ea1edf967,آرای نخبه ها همیشه آلوده به رانت و فساد بوده,1,1
fas_dffac03638d500bc5054c7146e2a5529,محموله‌ها باید گرفته شن و مصادره شن به افغانستان و یمن و کشورهای به تاراج رفته خاورمیانه ...,1,1
fas_e00298206c332aa3af478aa137d81729,‌نجات وطن به ما پیشه‌ورها و کاسب‌ها محول شده است؛ ولی ما برای چنین تکلیفی ساخته نشده‌ایم؛ هرگز هم داعیه‌ی قابلیتش را نداشتیم. سوءتفاهمی در میان است که نابودمان خواهد کرد.. فرانتس کافکا | بخشی از داستان| فرامرز بهزاد,1,1
fas_e0167a6ec3b20d1b1d677763c59b176d,تو انسان نیستی که فهم داشته باشی درک نمیکنی اگه همسر و فرزندتو میکشتن بازم جلوشون خم و راست میشدی رانت خور عوضی آشغال پست,1,1
fas_e08481bc70081858f6281ea929bab5ea,کاش من این جمله رو میتونستمممم تبدیل ب ی سبک زندگی کنم برا خودم,1,1
fas_e08c6d47a212ba3fa662a88ff1659d3e,حجاب سمبل دوران برده‌داریست. زمانیکه زنان برده‌ی مردان بودند. حجاب را باید با آزادی بیان و نقد سنت‌های کهنه، منسوخ کرد.,1,1
fas_e093fea3192f49b3cadf70e680eb141e,خیلی جالبه استقلال و پرسپولیس مساوی میکنن هم میگم کار خودشونه,1,1
fas_e0abe12357bbd97b0e42298f083858f3,به اموال عمومی آسیب نزنید ون های گشت ارشاد اموال عمومی محسوب نمی شه  اونا رو با کارکنانش آتیش بزنید,1,1
fas_e0ce9dd5463e4118d4f2c55a2448b8a7,بله راست میگین، حتی موشکهامون هم فتوشاپن! میگی نه از اربابت ترامپ بپرس!,1,1
fas_e11db38a18ee0afe13dfe2393b01a5f0,کشتار و حقوق زنان یا نسلکشی هزارها,1,1
fas_e146ac08a8442e8566cab048901b0f89,یاد تجریش و حال و هوای الانش میفتم و واقعا دلم نمیخواد برم؛ که قدم به قدم باهاش اونجا راه رفتم:|  خب سگ تو روحت,1,1
fas_e163916e50700776e65dc3578bef987d,تحلیل خیابونی و دیمی: این فشار جدید حکومت روی مسئله حجاب نشون می‌ده دارند پنهانی و به کمک روسیه با امریکا مذاکره می‌کنند.,1,1
fas_e1797ae773ecc17c142d6a73ea0ca7d8,ما فریاد میزنیم شما مصادره میکنین .,1,1
fas_e195f34a5ad99cd96eb17fe812177657,كدام استقلال از دست همين ناجاهز ها ملت ما بر باد شودند,1,1
fas_e1e37270745684e5e2b1d38fa05948cb,واقعا نسخ هلیمم. محبوبم اگر بودی این هفته صبح قرار صبحونه حلیم سید مهدی تجریش میذاشتیم.,1,1
fas_e27478d1162483fa56d05e22cafe6812,معلومه خودشون نمیرن، مگه سیاستمدارا انگلیس میذارن؟ یه ترامپ خاست کاری کنه دیدی چه سیرکی را انداختن تو کنگره، بقیه‌هم عرعر,1,1
fas_e2c619dcd59f11466f171715599b0f29,وای از این حال که دلت رو‌ پای اعدام میکشی,1,1
fas_e2d4be2337bb6dd609749127206f3869,نه بابا ترسناک بود، خواننده زن با حجاب کامل و لباس سنتی,1,1
fas_e2fdf583d467012c897fb8fdc02c6554,ولی درست کمپین، اعتراض به نوع برخورد ماموران گشت ارشاد بود، نه ماهیت خود گشت ارشاد,1,1
fas_e3378e978d8473654bfb72a12c0b40ca,با این وضعیت اینترنت و سیاست‌های کثیفی که در پیشه است برانداز شدن که هیچ کارمان به محاربه نرسه خیلیه,1,1
fas_e3a5dcb9f486f50446ae12c15d12b070,گه توقبر همتون با برجام تخمیتون که عمرمون تلف شد,1,1
fas_e405bfd938fc4a0ec1740a18b5a651b7,ریدممم ادم با مسی ازدواج میکنه مثل طرفه,1,1
fas_e412413c6f6960b05b9b5a295e2a81fa,چند دقیقه اینترنت ملی شد کلا داشتم دیونه میشدم,1,1
fas_e479e8394986cc547df94ce052474f70,حقیقتا از هرگونه رفتار مخالف با سبک زندگی سالم خسته شدم.. مایل به دوستانی با سبک زندگی سالم,1,1
fas_e48873e06bb0c1bb9cb2cabd61477c6c,در این فرایند مردم هیچ محلی از اعراب ندارند اما برجام در مجموع به نفع مردم خواهد بود,1,1
fas_e4bb2841992a3a207f82b189b9724a56,همه جای این کره خاکی مال همه آدم‌هاست. سفید جاکشی که اومده اینجا و خودش با نسل‌کشی ساکن شده گه می‌خوره قانون وضع می‌کنه و قانون ناعادلانه رو همه جای دنیا باید دور زد.,1,1
fas_e4e4809ad985f32051afea428d27a503,گشت ارشاد نمیدونست مهسا امینی یه ایران خواهر برادر داشت,1,1
fas_e53e82bcd51940d4bbdf83ba2059ce6b,والا ما که مردم ایرانیم از اعدام جنایتکاران پشتیبانی می‌کنیم.,1,1
fas_e54f0101b9a04f09054b2c47727799da,رژیم صهیونیستی در عملیات‌های ترور هدفمند خود از سیستم‌های پیشرفته هوش مصنوعی مانند لاوندر (lavender) برای شناسایی و حذف مقامات نظامی و دانشمندان استفاده می‌کند. این سیستم‌ها با تحلیل حجم بالایی از داده‌ها و شناسایی روابط بین افراد، دقت عملیات‌های ترور را به میزان قابل توجهی افزایش…,1,1
fas_e58fb25b8d4d18e70cd00113f9bfdbd0,به گزارش سازمان ماده ۱۸، آقای نورد گل تپه که در اعتراض به آزار و دستگیری نوکیشان مسیحی دست به اعتصاب غذا زده بود، در روز سی و پنجم اعتصاب در حالیکه در سلول انفرادی بند ۲۰۹ اوین بوده، بی هوش شده و نقش بر زمین می شود.,1,1
fas_e5bba64febdb87509a2b56de2191d760,برای حمله شیراز، گردن‌های بسیار برای اعدام و سیناریوسازی در محبس دارند.,1,1
fas_e60b29259f2c99264b4b456feeb19a7c,خیر اولا ون برای گشت ارشاد نیست برای نیرو انتظامی دوما خانوم از پنجره ون آویزون شده تا شوهر رو نبرن که میفته,1,1
fas_e62de4232467075e2c3b2cef3e7ed45d,برادران حوزه خلیج فارس زحمتشو کشیدن,1,1
fas_e63b1a4dcef006dd82aa52d3eabd1bd7,دونالد ترامپ کی‌یف را مسئول تداوم جنگ در اوکراین دانست,1,1
fas_e67901f86e589f929d60cf4bd4497619,زن اول ترامپ: خو ب ما چه 😐,1,1
fas_e6b631cf97bf9b2f7e73109f31fd7b02,ما گوه خور نمیخوایم برو بگرد تو گشت ارشاد اونا گوه خور لازمن,1,1
